CustomerID,Recency,Frequency,Monetary,Churn Label,Churn Value,CLTV,Contract,tenure_group,risk_segment,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,PCA1,PCA2
4227-OJHAL,4,7,73.0,No,0,4156,One year,Champion,Low Risk,5,5,3,13,1,Champions,1.606833582756582,-0.9711421528278442
9220-CXRSC,3,5,61.4,No,0,5266,Two year,Champion,Low Risk,5,4,3,12,1,Champions,0.8134888992858116,-1.3080369822974967
4993-JCRGJ,46,5,84.3,No,0,5471,Month-to-month,Mid,Low Risk,3,4,4,11,3,High Risk,0.5329701514215208,0.5766090197409219
9537-JALFH,3,1,19.9,No,0,6058,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.1814693278846398,-2.1862595754336005
6698-OXETB,61,1,20.4,No,0,5397,Two year,New,Low Risk,2,1,1,4,2,New Passives,-2.1800378848585074,-0.10253746969244722
2103-ZRXFN,71,3,50.75,No,0,3631,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1605593408758825,0.8393361601499408
3724-BSCVH,62,1,20.45,No,0,4613,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.1964100762965435,-0.06598708773865442
4877-TSOFF,17,7,75.75,No,0,4489,One year,Loyal,Low Risk,4,5,3,12,1,Champions,1.4368538659339014,-0.4643121457970584
9209-NWPGU,28,5,65.4,No,0,5827,One year,Loyal,Low Risk,4,4,3,11,1,Champions,0.46030869554796394,-0.3527982122685956
7306-YDSOI,3,5,59.75,No,0,4665,Two year,Champion,Low Risk,5,4,3,12,1,Champions,0.7798141499579757,-1.3329245150079443
5288-AHOUP,61,3,78.5,No,0,4333,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.42028490012499453,0.8999370673211906
0655-YDGFJ,43,3,48.95,No,0,4825,Month-to-month,Mid,Low Risk,3,2,2,7,2,New Passives,-0.7103015562054926,-0.19010787581939775
8468-EHYJA,15,6,99.65,No,0,5106,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.6724159696806107,-0.23847829318767896
6823-SIDFQ,44,1,18.25,No,0,5327,One year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.9282422510944275,-0.743502322012127
1097-FSPVW,30,4,54.55,No,0,5387,Month-to-month,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.08291038403799784,-0.5079260247107981
8328-SKJNO,49,4,40.65,No,0,5230,One year,Mid,Low Risk,3,3,2,8,2,New Passives,-0.6970547653112115,-0.037456561982761774
7010-ZMVBF,54,1,20.45,No,0,2047,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.0572689691976263,-0.35235680210585846
5201-CBWYG,10,2,24.8,No,0,5105,One year,Champion,Low Risk,5,2,1,8,0,Loyal Basics,-0.9162171807550354,-1.798711785617483
6352-GIGGQ,5,9,88.8,No,0,4081,One year,Champion,Low Risk,5,5,4,14,1,Champions,2.485895809970935,-0.5708972400952345
9278-VZKCD,20,8,109.1,No,0,4428,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,2.3523108807808026,0.2091721841762042
3635-QQRQD,10,1,20.05,No,0,4568,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.3001564557482077,-1.9334235723886197
2897-DOVND,70,2,69.8,No,0,3527,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0413732296013893,1.0278119642396628
3082-YVEKW,49,7,77.15,No,0,2572,Two year,Mid,Low Risk,3,5,3,11,3,High Risk,0.9088619521194262,0.7022834060927439
0191-EQUUH,47,3,35.05,No,0,2754,Two year,Mid,Low Risk,3,2,2,7,2,New Passives,-1.0635563616682364,-0.25658162752986935
7134-HBPBS,0,8,108.1,No,0,4474,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.6797547095415286,-0.5218354548996532
3489-HHPFY,70,4,84.05,No,0,2115,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.17655221942885066,1.3688814652817092
2926-JEJJC,64,1,20.2,No,0,5066,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.2362975878179148,0.0018345025636849494
4950-BDEUX,37,4,49.2,No,0,2782,Month-to-month,Mid,Low Risk,3,3,2,8,3,High Risk,-0.31384667632768526,-0.3380484640339759
5789-LDFXO,48,2,24.6,No,0,5448,One year,Mid,Low Risk,3,2,1,6,2,New Passives,-1.5812192272722063,-0.44147231300483314
0508-OOLTO,70,2,71.65,No,0,3916,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0036166924762397,1.05571616758168
2984-TBYKU,0,8,104.9,No,0,6378,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.614446104784514,-0.5701021850047634
9822-WMWVG,31,8,106.5,No,0,4434,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,2.1079286171547165,0.5637138232207075
9040-KZVWO,46,3,75.5,No,0,5184,One year,Mid,Low Risk,3,2,3,8,3,High Risk,-0.22062214127422614,0.31774379340914183
1548-ARAGG,68,5,58.5,No,0,5605,Month-to-month,New,Low Risk,1,4,2,7,3,High Risk,-0.3762185189539371,0.9749752227782803
6339-RZCBJ,24,7,78.9,No,0,4063,Two year,Loyal,Low Risk,4,5,3,12,1,Champions,1.3793935550300356,-0.16622608327853652
4415-WNGVR,60,7,79.2,No,0,3355,One year,New,Low Risk,2,5,4,11,3,High Risk,0.7593812547808777,1.1269626373212358
2522-AHJXR,12,8,109.45,No,0,4350,Month-to-month,Loyal,Low Risk,5,5,5,15,1,Champions,2.498595116525019,-0.07191835658575327
0412-UCCNP,17,5,59.2,No,0,5162,Two year,Loyal,Low Risk,4,4,3,11,1,Champions,0.5250922960922584,-0.8400733591021528
1816-FLZDK,71,2,29.15,No,0,3923,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.8883892377927127,0.4504698726690823
7096-UCLNH,71,1,20.05,No,0,2313,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3611073973774523,0.2501454996613113
4615-PIVVU,30,5,66.5,No,0,4668,Two year,Loyal,Low Risk,4,4,3,11,3,High Risk,0.4479732516584585,-0.264614095203163
8885-QSQBX,71,3,49.55,No,0,5277,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1850500676597633,0.8212361363605244
8617-ENBDS,69,3,73.6,No,0,5510,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6594298082580914,1.112398351214944
9385-NXKDA,0,8,82.65,No,0,4324,Two year,Champion,Low Risk,5,5,4,14,1,Champions,2.1603472123333924,-0.9057067927668594
0430-IHCDJ,57,3,49.0,No,0,2597,Month-to-month,Mid,Low Risk,2,2,2,6,2,New Passives,-0.9527780466792698,0.3117932919811017
0701-TJSEF,63,6,68.25,No,0,4366,Month-to-month,New,Low Risk,2,4,3,9,3,High Risk,0.19672864290889455,1.0061227038591494
6674-KVJHG,61,2,25.2,No,0,4998,One year,New,Low Risk,2,2,2,6,2,New Passives,-1.7950781629160066,0.03292848473658177
1814-DKOLC,67,2,25.45,No,0,4855,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.894331758493553,0.2514766088014464
9351-HXDMR,0,8,110.9,No,0,4938,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.7368997387039173,-0.4796020660576813
3537-HPKQT,17,4,77.75,No,0,4621,Month-to-month,Loyal,Low Risk,4,3,3,10,1,Champions,0.6166812994861033,-0.6233430172954539
2129-ALKBS,32,2,26.2,No,0,2211,Month-to-month,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-1.2702827106958638,-0.9900783766866861
5821-MMEIL,15,1,19.9,No,0,4408,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.3901809885330159,-1.7567050038827943
1309-XGFSN,20,7,80.85,No,0,6090,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.4887615396033,-0.27999840180433716
6968-URWQU,29,3,56.35,No,0,4928,One year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.3157784702817896,-0.5796380625939371
4742-TXUEX,25,1,19.3,No,0,5829,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.5763527357986031,-1.4077928728184972
9631-XEYKE,69,3,50.4,No,0,4639,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1329171927464516,0.7624645579528935
1335-MXCSE,17,4,55.25,No,0,5821,Two year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,0.15748017228834,-0.9627184633470117
8873-TMKGR,43,1,19.1,No,0,5880,One year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.8935020145684804,-0.7664776861238575
8800-JOOCF,60,4,84.05,No,0,4621,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.0026258355552040017,1.010919322322704
1469-LBJQJ,6,7,105.2,No,0,4016,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.2292161413493186,-0.4138657525533693
0064-YIJGF,45,3,75.75,No,0,4994,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.1981272681402197,0.2857184174027031
2386-OWURY,14,5,95.3,No,0,6460,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.31403290866943,-0.40295295299157735
0310-VQXAM,63,1,19.85,No,0,2788,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.226048078075849,-0.03924088533746202
3453-RTHJQ,66,2,69.1,No,0,5741,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.9860889333425278,0.8740687598455679
6278-FEPBZ,63,1,20.25,No,0,5546,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.2178845024812217,-0.033207544074323164
4280-DLSHD,64,4,54.75,No,0,4099,Month-to-month,New,Low Risk,2,3,2,7,3,High Risk,-0.6701783014110831,0.7121619319813887
1508-DFXCU,60,3,81.45,No,0,2916,Month-to-month,New,Low Risk,2,2,4,8,3,High Risk,-0.34268589172725633,0.9086367448409388
7868-BGSZA,29,7,80.2,No,0,5888,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.3189619837757496,0.03236334730616696
2800-QQUSO,30,6,100.3,No,0,3286,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.424792204211409,0.30826910080342906
7973-DZRKH,6,6,90.95,No,0,6204,Two year,Champion,Low Risk,5,4,4,13,1,Champions,1.6513919459837574,-0.6918693943240524
5382-TEMLV,27,3,50.9,No,0,5274,Month-to-month,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.39222191098385184,-0.7334347658960043
7698-YFGEZ,71,1,20.0,No,0,5650,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.362127844326781,0.249391332003419
9773-PEQBZ,62,4,79.85,No,0,5739,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.1231286560735159,1.0191616676515476
0650-BWOZN,54,3,73.55,No,0,5313,Month-to-month,Mid,Low Risk,2,2,3,7,3,High Risk,-0.3995606793969497,0.5747009691185442
7785-RDVIG,69,1,19.3,No,0,5722,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3416288248426484,0.16724055620112505
9602-WCXPI,22,1,20.15,No,0,5249,One year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.5068272224979269,-1.5023606655220287
2903-YYTBW,71,2,44.55,No,0,3408,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.5740915773995772,0.6827535112999262
3620-MWJNE,70,4,54.45,No,0,5753,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.7806568134312413,0.9224142118094377
8573-JGCZW,55,1,19.65,No,0,4774,One year,Mid,Low Risk,2,1,1,4,2,New Passives,-2.0909887587742446,-0.32862727033623557
6837-HAEVO,3,7,105.0,No,0,5436,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.277312268714099,-0.5242710660726405
6701-YVNQG,0,9,88.7,No,0,5764,Two year,Champion,Low Risk,5,5,4,14,1,Champions,2.570818108009102,-0.7513866468905217
4304-XUMGI,22,7,75.15,No,0,6084,Two year,Loyal,Low Risk,4,5,3,12,1,Champions,1.3376453106051376,-0.2943810862122639
9504-YAZWB,19,1,20.25,No,0,4218,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.4526084134371762,-1.6082409730939455
8819-ZBYNA,14,8,109.1,No,0,4935,Two year,Loyal,Low Risk,4,5,5,14,1,Champions,2.4566667111049907,-0.0056051015991989105
6174-NRBTZ,26,2,30.75,No,0,5646,One year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-1.073066207982795,-1.1362264055938853
9481-IEBZY,0,9,112.9,No,0,5569,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,3.0647144314840298,-0.38636950047062396
6137-NICCO,66,6,94.05,No,0,3083,Month-to-month,New,Low Risk,2,4,4,10,3,High Risk,0.6711013536002356,1.5026618582193036
9065-ZCPQX,0,8,78.85,No,0,5091,Two year,Champion,Low Risk,5,5,3,13,1,Champions,2.082793244184437,-0.9630235347666782
6402-EJMWF,68,3,55.3,No,0,3684,Month-to-month,New,Low Risk,1,2,2,5,3,High Risk,-1.0155207533249075,0.8005767741304435
3620-EHIMZ,20,1,19.35,No,0,5699,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.4883690969124512,-1.5860197766401074
3213-VVOLG,72,2,25.35,No,0,2299,Two year,New,Low Risk,1,2,2,5,2,New Passives,-1.9833358443290332,0.42894934496516446
6870-ECSHE,70,1,20.45,No,0,4196,One year,New,Low Risk,1,1,1,3,2,New Passives,-2.3355511833954608,0.22038262662854963
8747-UDCOI,7,1,19.35,No,0,5076,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.2622647978767105,-2.0513705624868144
4626-OZDTJ,21,7,78.65,No,0,5408,One year,Loyal,Low Risk,4,5,3,12,1,Champions,1.4264692354454878,-0.2773855644557
9169-BSVIN,60,6,74.75,No,0,3521,Month-to-month,New,Low Risk,2,4,3,9,3,High Risk,0.38156466148367574,0.9967758564974533
8194-PEEBY,48,1,19.9,No,0,4158,One year,Mid,Low Risk,3,1,1,5,2,New Passives,-1.9641380553160501,-0.5754299321180774
6872-HXFNF,8,5,58.35,No,0,5331,One year,Champion,Low Risk,5,4,2,11,1,Champions,0.6642784434399582,-1.1750601379494274
7714-YXSMB,46,6,100.5,No,0,2921,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.1505917778108878,0.8840252001694068
8387-UGUSU,57,1,20.05,No,0,3591,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.117610459954347,-0.25100150048129577
1080-BWSYE,8,2,25.65,No,0,6469,Two year,Champion,Low Risk,5,2,2,9,0,Loyal Basics,-0.8640843058417238,-1.8574833640251143
1194-HVAIF,45,5,95.0,No,0,4235,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,0.7687384369651552,0.7022046842339845
1767-TGTKO,64,2,45.45,No,0,4651,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.4339750636001138,0.44575502907068515
8439-LTUGF,62,1,20.0,No,0,4802,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.205594098840499,-0.07277459665968557
8805-JNRAZ,70,3,49.2,No,0,2342,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.174800557917697,0.7801607484593776
6418-HNFED,21,8,83.25,No,0,5340,Two year,Loyal,Low Risk,4,5,4,13,1,Champions,1.8073471695906749,-0.14493628065824055
0206-OYVOC,26,1,19.25,No,0,5596,Two year,Loyal,Low Risk,4,1,1,6,0,Loyal Basics,-1.594765821135296,-1.372750826180489
7291-CDTMJ,71,1,19.65,No,0,3075,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3692709729720796,0.24411215839817255
7128-GGCNO,26,3,72.8,No,0,2642,Month-to-month,Loyal,Low Risk,4,2,3,9,3,High Risk,0.0721264912093356,-0.43890554603505527
0237-YFUTL,22,8,109.65,No,0,4676,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,2.328750520448686,0.28906045700482125
7691-KGKGP,19,5,65.0,No,0,5534,Month-to-month,Loyal,Low Risk,4,4,3,11,1,Champions,0.608678865439619,-0.6809974821948391
6710-HSJRD,11,8,114.1,No,0,5239,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.610889321199921,-0.037576978697665415
3675-EQOZA,67,1,20.65,No,0,5597,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2792914804360533,0.11601065437241756
0840-DCNZE,25,8,86.95,No,0,5631,One year,Loyal,Low Risk,4,5,4,13,1,Champions,1.8132896902915148,0.05405698320939546
1732-FEKLD,18,6,94.75,No,0,5665,One year,Loyal,Low Risk,4,4,5,13,1,Champions,1.520234253484337,-0.20499808077342782
9862-KJTYK,53,1,25.35,No,0,3072,Month-to-month,Mid,Low Risk,2,1,2,5,2,New Passives,-1.939872529776082,-0.31424458592830856
0479-HMSWA,46,7,105.45,No,0,5980,Two year,Mid,Low Risk,3,5,5,13,1,Champions,1.5386128406013735,1.0217536575721127
5854-KSRBJ,2,2,25.4,No,0,4954,Two year,Champion,Low Risk,5,2,2,9,0,Loyal Basics,-0.7648307102641777,-2.076031488089979
0365-BZUWY,55,7,102.55,No,0,3803,Month-to-month,Mid,Low Risk,2,5,5,12,3,High Risk,1.3228931720540462,1.3001778620774609
5701-SVCWR,71,2,24.0,No,0,2559,Month-to-month,New,Low Risk,1,2,1,4,2,New Passives,-1.993495273573534,0.37279060390617025
3129-AAQOU,53,2,25.6,No,0,5038,Two year,Mid,Low Risk,2,2,2,6,2,New Passives,-1.6477734802224624,-0.24740788836748356
4922-CVPDX,46,6,73.5,No,0,3596,Two year,Mid,Low Risk,3,4,3,10,3,High Risk,0.599550425173572,0.47677466490753745
1357-BIJKI,22,6,98.25,No,0,5154,One year,Loyal,Low Risk,4,4,5,13,1,Champions,1.5220949863878637,-0.009021487537361192
1099-BTKWT,4,5,54.4,No,0,4897,One year,Champion,Low Risk,5,4,2,11,1,Champions,0.6532336879924762,-1.377824240106525
2018-PZKMU,63,6,103.1,No,0,4171,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.9079801665907632,1.5317775614101174
7340-KEFQE,21,3,34.2,No,0,6404,Two year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.6286953617353368,-1.2001040494074524
4570-QHXHL,63,2,43.75,No,0,5644,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.4512776214899137,0.3843171144064447
7392-YYPYJ,50,6,100.65,No,0,4094,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.0840825651094144,1.0294725603266859
2223-GDSHL,1,9,116.05,No,0,6481,Two year,Champion,Low Risk,5,5,5,15,1,Champions,3.1116099509043518,-0.30306072372750553
9470-RTWDV,46,7,82.0,No,0,3973,One year,Mid,Low Risk,3,5,4,12,3,High Risk,1.0600232213663712,0.6680490260206002
2176-OSJUV,1,6,65.15,No,0,4384,Two year,Champion,Low Risk,5,4,3,12,1,Champions,1.2118045120671457,-1.2600009772760077
9348-YVOMK,68,2,44.8,No,0,5565,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.5168114274908413,0.5791357067016867
8104-OSKWT,60,4,79.8,No,0,5906,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.08936382624811486,0.9468150714018543
4521-YEEHE,54,5,88.85,No,0,3127,Month-to-month,Mid,Low Risk,2,4,4,10,3,High Risk,0.48668971671148437,0.9316079909763297
4090-KPJIP,69,3,74.95,No,0,3641,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6318777406262255,1.1327608779780376
3786-WOVKF,0,7,106.85,No,0,4768,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.3672467210013424,-0.603755505618325
2592-HODOV,59,1,19.3,No,0,2823,One year,Mid,Low Risk,2,1,1,4,2,New Passives,-2.167702440969002,-0.19072158675787992
7995-ZHHNZ,30,4,56.1,No,0,5904,One year,Loyal,Low Risk,4,3,2,9,0,Loyal Basics,-0.051276528608818504,-0.48454682731613513
3824-RHKVR,55,1,19.7,No,0,4222,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.0899683118249164,-0.3278731026783432
5816-SCGFC,65,3,51.3,No,0,3660,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.0449785941090826,0.6328547186113538
5989-AXPUC,4,9,118.6,No,0,4175,Two year,Champion,Low Risk,5,5,5,15,1,Champions,3.111474830158004,-0.1572095302872941
4979-HPRFL,16,2,24.15,No,0,5137,Two year,Loyal,Low Risk,4,2,1,7,0,Loyal Basics,-1.0338388214204923,-1.5937386793946806
8590-OHDIW,34,1,20.3,No,0,4686,One year,Loyal,Low Risk,3,1,1,5,0,Loyal Basics,-1.7124775422983178,-1.0705435909975456
8015-IHCGW,0,9,115.5,No,0,4017,Two year,Champion,Low Risk,5,5,5,15,1,Champions,3.1177776728491047,-0.3471527822602219
2332-TODQS,24,2,25.05,No,0,3642,One year,Loyal,Low Risk,4,2,1,7,0,Loyal Basics,-1.1546118834314991,-1.2937939471854143
8008-OTEZX,37,1,19.65,No,0,3739,One year,Mid,Low Risk,3,1,1,5,0,Loyal Basics,-1.7779212678016807,-0.9729591276624447
2773-OVBPK,5,8,111.3,No,0,4469,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.658100122361721,-0.29458765331503994
5999-LCXAO,71,2,29.9,No,0,4155,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.8730825335527872,0.4617823875374676
5206-XZZQI,19,4,80.6,No,0,6113,Month-to-month,Loyal,Low Risk,4,3,4,11,1,Champions,0.6400614988230905,-0.508763032203789
4803-LBYPN,38,1,20.8,No,0,4985,Month-to-month,Mid,Low Risk,3,1,1,5,0,Loyal Basics,-1.771843626354493,-0.9198170572350203
2139-FQHLM,53,5,89.95,No,0,3402,Month-to-month,Mid,Low Risk,2,4,4,10,3,High Risk,0.5265321879840732,0.9124034651540612
8261-GWDBQ,12,9,116.05,No,0,4734,Two year,Loyal,Low Risk,5,5,5,15,1,Champions,2.92029092864334,0.09069763352740012
1093-YSWCA,61,1,19.55,No,0,5433,Two year,New,Low Risk,2,1,1,4,2,New Passives,-2.1973854829970896,-0.11535831987661722
3882-IYOIJ,12,9,115.25,No,0,5328,Two year,Loyal,Low Risk,5,5,5,15,1,Champions,2.9039637774540865,0.07863095100112251
8749-TZYEC,0,2,24.8,No,0,6251,Two year,Champion,Low Risk,5,2,1,8,0,Loyal Basics,-0.7422907968813887,-2.156673928576488
1755-FZQEC,33,1,19.9,No,0,4041,One year,Loyal,Low Risk,3,1,1,5,0,Loyal Basics,-1.70324847950558,-1.112373146556585
3115-JPJDD,13,4,81.25,No,0,4709,One year,Loyal,Low Risk,4,3,4,11,1,Champions,0.7576831394885473,-0.7137361384265913
5600-KTXFM,70,2,69.95,No,0,5010,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-1.0383118887534042,1.03007446721334
6339-TBELP,1,5,86.4,No,0,4069,Two year,Champion,Low Risk,5,4,4,13,1,Champions,1.3584976507247224,-1.0025455819431222
7964-YESJC,48,6,66.3,No,0,2235,Month-to-month,Mid,Low Risk,3,4,3,10,3,High Risk,0.4178207876955584,0.4397669507628399
6173-GOLSU,5,5,94.65,No,0,4228,Month-to-month,Champion,Low Risk,5,4,5,14,1,Champions,1.4573008438144435,-0.7349230612072822
9938-ZREHM,35,6,72.1,No,0,2703,One year,Loyal,Low Risk,3,4,3,10,1,Champions,0.7622969328533892,0.06189961323164594
7950-XWOVN,61,3,34.7,No,0,4310,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.3141964277366402,0.23928619900749154
4647-MUZON,54,5,95.95,No,0,5009,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.6315931835161122,1.0386997983970436
9702-AIUJO,22,2,44.8,No,0,6115,One year,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.7167500616720663,-1.0674901509097368
8849-PRIQJ,5,8,109.4,No,0,4103,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.619323138287243,-0.3232460243149491
8851-RAGOV,47,6,71.05,No,0,5620,Month-to-month,Mid,Low Risk,3,4,3,10,3,High Risk,0.5321558862691176,0.47561666396671265
5396-IZEPB,63,1,19.7,No,0,4194,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.2291094189238336,-0.041503388311139006
1729-VLAZJ,62,4,40.25,No,0,2876,One year,New,Low Risk,2,3,2,7,2,New Passives,-0.931322639941579,0.4218608826008059
8285-ABVLB,2,1,19.85,No,0,4311,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.1650971364466036,-2.222809957387393
5712-VBOXD,68,1,20.15,No,0,5221,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.306888588316702,0.14426519208939464
6629-LADHQ,70,3,50.95,No,0,5968,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1390849146912043,0.8065566164856098
1559-DTODC,53,1,25.15,No,0,3784,Month-to-month,Mid,Low Risk,2,1,2,5,2,New Passives,-1.9439543175733953,-0.3172612565598781
4797-MIWUM,65,1,20.25,No,0,3149,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.252669779255951,0.03838488451747776
8720-RQSBJ,71,2,44.0,No,0,4320,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.585316493842189,0.6744576670631105
4537-CIBHB,63,1,20.25,No,0,4272,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.2178845024812217,-0.033207544074323164
4324-AHJKS,67,4,55.8,No,0,5104,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.7009268306372817,0.8353880956848295
4355-CVPVS,16,4,88.9,No,0,4170,One year,Loyal,Low Risk,4,3,4,11,1,Champions,0.8616336075736929,-0.4909598438813602
4495-LHSSK,54,4,57.65,No,0,3425,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.43706599447639144,0.3979415131801398
5915-ANOEI,2,8,79.15,No,0,4408,Two year,Champion,Low Risk,5,5,4,14,1,Champions,2.054130649105678,-0.8869061002275229
9861-PDSZP,0,8,108.05,No,0,5430,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.6787342625922004,-0.5225896225575455
7225-CBZPL,55,5,94.8,No,0,4831,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.5907302652941949,1.05715015656142
6704-UTUKK,43,3,45.9,No,0,5074,Month-to-month,Mid,Low Risk,3,2,2,7,2,New Passives,-0.7725488201145229,-0.2361121029508312
2019-HDCZY,9,6,102.6,No,0,4004,Two year,Champion,Low Risk,5,4,5,14,1,Champions,1.8369781700151717,-0.4087596871474333
8788-DOXSU,13,4,61.35,No,0,6250,One year,Loyal,Low Risk,4,3,3,10,0,Loyal Basics,0.351545253655859,-1.013894866267747
7404-JLKQG,69,4,57.55,No,0,4099,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.6999964641855182,0.9333763923028628
7421-ZLUPA,64,2,29.25,No,0,2038,Month-to-month,New,Low Risk,2,2,2,6,2,New Passives,-1.7645998751825034,0.20140470791356357
3274-NSDWE,4,1,19.6,No,0,6161,Two year,Champion,Low Risk,5,1,1,7,0,Loyal Basics,-1.2049846479679747,-2.154988367085054
2632-IVXVF,4,8,111.75,No,0,4967,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.6846767832930407,-0.3235963586899094
3692-JHONH,20,7,106.5,No,0,4499,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.0122508246087505,0.10688960669443878
