CustomerID,Cluster,Segment,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
9822-OAOVB,3,High Risk,71,3,55.45,1,2,2,5
6161-ERDGD,1,Champions,1,8,85.45,5,5,4,14
1226-JZNKR,2,New Passives,64,1,19.8,2,1,1,4
7318-EIVKO,3,High Risk,64,4,59.25,2,3,3,8
3771-PZOBW,3,High Risk,52,5,90.7,3,4,4,11
8231-BSWXX,1,Champions,1,4,79.05,5,3,3,11
6486-LHTMA,3,High Risk,41,5,90.7,3,4,4,11
4083-BFNYK,1,Champions,34,6,95.0,3,4,5,12
7389-KBFIT,2,New Passives,70,2,30.25,1,2,2,5
7176-WIONM,3,High Risk,60,4,49.85,2,3,2,7
5141-ZUVBH,3,High Risk,63,6,93.0,2,4,4,10
1089-HDMKP,3,High Risk,61,4,54.55,2,3,2,7
7623-HKYRK,2,New Passives,66,1,19.7,2,1,1,4
0310-SUCIN,1,Champions,1,8,84.8,5,5,4,14
5197-PYEPU,1,Champions,30,6,94.45,4,4,5,13
6619-RPLQZ,0,Loyal Basics,27,1,20.85,4,1,1,6
3275-RHRNE,3,High Risk,44,6,60.0,3,4,3,10
3503-TYDAY,3,High Risk,29,4,80.45,4,3,4,11
6901-GOGZG,1,Champions,12,8,84.95,5,5,4,14
7021-XSNYE,3,High Risk,65,5,49.65,2,4,2,8
9621-OUPYD,2,New Passives,47,1,20.2,3,1,1,5
8982-NHAVY,3,High Risk,45,6,100.5,3,4,5,12
4307-KWMXE,2,New Passives,62,3,35.75,2,2,2,6
0141-YEAYS,3,High Risk,45,5,86.45,3,4,4,11
2450-ZKEED,3,High Risk,61,4,53.8,2,3,2,7
3694-DELSO,2,New Passives,68,3,38.55,1,2,2,5
3893-JRNFS,0,Loyal Basics,4,3,39.9,5,2,2,9
9603-OAIHC,3,High Risk,71,2,70.05,1,2,3,6
1133-KXCGE,2,New Passives,54,1,20.1,2,1,1,4
0142-GVYSN,2,New Passives,46,1,20.3,3,1,1,5
1049-FYSYG,2,New Passives,55,3,35.65,2,2,2,6
8406-LNMHF,1,Champions,13,5,82.95,4,4,4,12
1821-BUCWY,3,High Risk,42,4,55.65,3,3,2,8
0023-UYUPN,0,Loyal Basics,22,2,25.2,4,2,2,8
8314-DPQHL,3,High Risk,63,5,50.8,2,4,2,8
1465-WCZVT,2,New Passives,69,1,19.65,1,1,1,3
9481-SFCQY,3,High Risk,58,4,59.8,2,3,3,8
6360-SVNWV,3,High Risk,41,3,73.55,3,2,3,8
0567-GGCAC,3,High Risk,65,5,61.4,2,4,3,9
8884-MRNSU,2,New Passives,55,1,19.9,2,1,1,4
2171-UDMFD,2,New Passives,40,1,19.45,3,1,1,5
9050-IKDZA,3,High Risk,70,3,81.5,1,2,4,7
9802-CAQUT,1,Champions,0,8,109.55,5,5,5,15
0187-WZNAB,3,High Risk,45,3,74.4,3,2,3,8
1475-VWVDO,3,High Risk,65,3,74.9,2,2,3,7
1357-MVDOZ,3,High Risk,61,4,59.65,2,3,3,8
7602-MVRMB,1,Champions,0,8,110.45,5,5,5,15
1197-BVMVG,3,High Risk,68,3,74.45,1,2,3,6
5406-KGRMX,0,Loyal Basics,1,2,24.55,5,2,1,8
5968-HYJRZ,0,Loyal Basics,25,2,24.55,4,2,1,7
5198-EFNBM,1,Champions,15,5,90.65,4,4,4,12
7516-GMHUV,1,Champions,22,7,105.05,4,5,5,14
7140-ADSMJ,2,New Passives,64,1,20.45,2,1,1,4
2230-XTUWL,0,Loyal Basics,24,1,19.55,4,1,1,6
7706-YLMQA,0,Loyal Basics,2,1,19.7,5,1,1,7
2585-KTFRE,3,High Risk,71,6,70.45,1,4,3,8
7994-UYIVZ,3,High Risk,64,4,85.65,2,3,4,9
7717-BICXI,0,Loyal Basics,12,1,20.55,5,1,1,7
6559-RAKOZ,1,Champions,23,6,97.95,4,4,5,13
4716-MRVEN,2,New Passives,43,1,20.0,3,1,1,5
2143-LJULT,0,Loyal Basics,5,2,25.25,5,2,2,9
3200-MNQTF,1,Champions,5,7,70.9,5,5,3,13
6164-HXUGH,2,New Passives,66,1,19.85,2,1,1,4
5630-IXDXV,1,Champions,25,7,106.35,4,5,5,14
0320-DWVTU,1,Champions,19,7,99.5,4,5,5,14
9135-MGVPY,1,Champions,3,8,84.7,5,5,4,14
1212-GLHMD,3,High Risk,69,4,86.05,1,3,4,8
7878-JGDKK,2,New Passives,68,2,44.55,1,2,2,5
1088-AUUZZ,1,Champions,16,7,75.85,4,5,3,12
6614-YWYSC,0,Loyal Basics,11,2,25.0,5,2,1,8
9588-OZDMQ,2,New Passives,70,2,45.0,1,2,2,5
6476-EPYZR,2,New Passives,60,1,20.5,2,1,1,4
1174-FGIFN,3,High Risk,44,5,90.45,3,4,4,11
6620-HVDUJ,3,High Risk,48,5,60.45,3,4,3,10
1032-MAELW,1,Champions,4,8,78.45,5,5,3,13
7641-TQFHN,1,Champions,33,6,100.55,3,4,5,12
1552-TKMXS,0,Loyal Basics,30,1,20.35,4,1,1,6
8622-ZLFKO,3,High Risk,66,5,90.75,2,4,4,10
6188-UXBBR,0,Loyal Basics,34,1,20.25,3,1,1,5
2333-KWEWW,2,New Passives,54,1,20.05,2,1,1,4
5702-SKUOB,2,New Passives,68,1,19.6,1,1,1,3
1134-YWTYF,3,High Risk,45,4,53.8,3,3,2,8
6061-GWWAV,1,Champions,31,6,70.2,4,4,3,11
0679-TDGAK,1,Champions,22,6,75.5,4,4,3,11
6585-WCEWR,0,Loyal Basics,0,1,20.35,5,1,1,7
9067-YGSCA,0,Loyal Basics,2,2,26.05,5,2,2,9
9067-SQTNS,0,Loyal Basics,28,1,20.6,4,1,1,6
1776-SPBWV,0,Loyal Basics,38,1,20.1,3,1,1,5
8735-SDUFN,0,Loyal Basics,0,2,24.3,5,2,1,8
9668-PUGNU,0,Loyal Basics,1,2,24.5,5,2,1,8
9405-GPBBG,1,Champions,8,8,110.5,5,5,5,15
1926-QUZNN,0,Loyal Basics,0,2,25.25,5,2,2,9
7016-NVRIC,3,High Risk,43,5,90.1,3,4,4,11
5829-NVSQN,3,High Risk,49,6,68.75,3,4,3,10
9086-YJYXS,3,High Risk,38,6,77.2,3,4,3,10
9565-AXSMR,0,Loyal Basics,20,1,19.2,4,1,1,6
8869-LIHMK,1,Champions,8,9,115.1,5,5,5,15
0447-RXSGD,3,High Risk,48,6,99.65,3,4,5,12
4927-WWOOZ,3,High Risk,70,5,91.45,1,4,4,9
5788-YPOEG,1,Champions,38,8,84.75,3,5,4,12
0661-KBKPA,1,Champions,19,7,78.75,4,5,3,12
9081-WWXKP,0,Loyal Basics,25,1,20.25,4,1,1,6
0784-ZQJZX,0,Loyal Basics,0,1,19.9,5,1,1,7
3133-PZNSR,1,Champions,0,7,97.75,5,5,5,15
0722-SVSFK,3,High Risk,65,6,100.4,2,4,5,11
3612-YVGSJ,0,Loyal Basics,1,2,24.45,5,2,1,8
9825-YCXWZ,1,Champions,31,6,101.1,4,4,5,13
5397-NSKQG,0,Loyal Basics,5,4,50.9,5,3,2,10
8565-HBFNN,1,Champions,3,8,107.2,5,5,5,15
2000-DHJUY,1,Champions,2,9,92.2,5,5,4,14
8670-ERCJH,1,Champions,0,9,113.4,5,5,5,15
7758-UJWYS,0,Loyal Basics,38,3,40.55,3,2,2,7
2050-ONYDQ,0,Loyal Basics,7,2,26.0,5,2,2,9
7055-JCGNI,1,Champions,2,9,111.95,5,5,5,15
0739-UUAJR,1,Champions,0,5,53.8,5,4,2,11
4826-DXMUP,3,High Risk,37,5,72.1,3,4,3,10
7285-KLOTR,3,High Risk,60,7,78.85,2,5,3,10
0654-PQKDW,1,Champions,10,6,70.75,5,4,3,12
7175-NTIXE,3,High Risk,47,6,76.15,3,4,3,10
7963-SHNDT,0,Loyal Basics,20,4,39.1,4,3,2,9
9796-BPKIW,3,High Risk,64,2,69.95,2,2,3,7
0188-GWFLE,2,New Passives,70,1,20.05,1,1,1,3
8129-GMVGI,0,Loyal Basics,16,1,20.05,4,1,1,6
2882-DDZPG,2,New Passives,60,1,19.45,2,1,1,4
3547-LQRIK,0,Loyal Basics,25,2,26.9,4,2,2,8
9137-NOQKA,2,New Passives,70,1,19.2,1,1,1,3
5843-TTHGI,2,New Passives,54,3,50.0,2,2,2,6
1849-RJYIG,3,High Risk,64,4,60.0,2,3,3,8
8868-GAGIO,1,Champions,27,5,84.55,4,4,4,12
4061-UKJWL,2,New Passives,69,2,45.45,1,2,2,5
5380-XPJNZ,0,Loyal Basics,34,1,20.05,3,1,1,5
8263-QMNTJ,1,Champions,0,9,115.55,5,5,5,15
3230-JCNZS,1,Champions,1,7,99.0,5,5,5,15
0277-ORXQS,0,Loyal Basics,6,4,50.55,5,3,2,10
7996-BPXHY,2,New Passives,59,2,25.0,2,2,1,5
3227-WLKLI,1,Champions,7,9,91.55,5,5,4,14
2266-FUBDZ,2,New Passives,57,1,19.35,2,1,1,4
8237-ULIXL,0,Loyal Basics,0,2,24.85,5,2,1,8
8216-AZUUZ,1,Champions,30,6,100.4,4,4,5,13
9153-BTBVV,0,Loyal Basics,1,2,25.0,5,2,1,8
5186-PEIZU,0,Loyal Basics,37,1,19.25,3,1,1,5
1074-AMIOH,1,Champions,19,7,108.25,4,5,5,14
4361-FEBGN,0,Loyal Basics,24,1,20.15,4,1,1,6
7748-UMTRK,1,Champions,42,6,101.3,3,4,5,12
0380-ZCSBI,2,New Passives,62,1,20.0,2,1,1,4
7145-FEJWU,3,High Risk,60,7,105.3,2,5,5,12
6463-MVYRY,1,Champions,15,6,69.85,4,4,3,11
3969-JQABI,1,Champions,14,5,65.25,4,4,3,11
9624-EGDEQ,0,Loyal Basics,35,1,19.8,3,1,1,5
1051-EQPZR,0,Loyal Basics,28,1,19.6,4,1,1,6
5849-ASHZJ,2,New Passives,45,1,20.05,3,1,1,5
5780-INQIK,2,New Passives,64,3,49.4,2,2,2,6
4526-ZJJTM,3,High Risk,47,5,88.4,3,4,4,11
8384-FZBJK,1,Champions,15,6,100.6,4,4,5,13
3750-RNQKR,2,New Passives,60,1,19.45,2,1,1,4
0962-CQPWQ,0,Loyal Basics,10,1,20.3,5,1,1,7
3096-YXENJ,1,Champions,7,8,107.65,5,5,5,15
1265-BCFEO,1,Champions,1,7,80.45,5,5,4,14
5837-LXSDN,3,High Risk,51,4,58.85,3,3,3,9
5945-AZYHT,1,Champions,1,8,109.6,5,5,5,15
8325-QRPZR,3,High Risk,65,3,75.15,2,2,3,7
6384-VMJHP,1,Champions,0,7,73.0,5,5,3,13
2262-SLNVK,3,High Risk,71,2,70.1,1,2,3,6
7730-CLDSV,1,Champions,0,7,98.65,5,5,5,15
1135-HIORI,1,Champions,8,8,111.45,5,5,5,15
0164-APGRB,1,Champions,0,9,114.9,5,5,5,15
6481-ESCNL,3,High Risk,43,6,100.55,3,4,5,12
1790-NESIO,2,New Passives,59,1,20.4,2,1,1,4
1550-EENBN,1,Champions,41,7,104.35,3,5,5,13
8198-RKSZG,3,High Risk,58,7,80.45,2,5,4,11
9297-EONCV,1,Champions,0,9,91.35,5,5,4,14
1069-QJOEE,2,New Passives,47,1,19.9,3,1,1,5
7799-DSEWS,3,High Risk,54,6,68.35,2,4,3,9
8766-PAFNE,1,Champions,1,7,79.1,5,5,3,13
5315-CKEQK,3,High Risk,44,3,51.0,3,2,2,7
3130-ICDUP,3,High Risk,70,4,80.55,1,3,4,8
0820-FNRNX,3,High Risk,55,6,66.7,2,4,3,9
0880-FVFWF,1,Champions,16,5,86.4,4,4,4,12
4611-ANLQC,0,Loyal Basics,12,5,50.05,5,4,2,11
4213-HKBJO,0,Loyal Basics,39,2,25.7,3,2,2,7
2792-LSHWX,3,High Risk,71,5,83.4,1,4,4,9
0014-BMAQU,1,Champions,9,5,84.65,5,4,4,13
9018-PCIOK,1,Champions,17,5,64.75,4,4,3,11
4837-QUSFT,1,Champions,7,7,100.15,5,5,5,15
9953-ZMKSM,0,Loyal Basics,9,2,25.25,5,2,2,9
0907-HQNTS,1,Champions,2,9,113.0,5,5,5,15
7665-NKLAV,0,Loyal Basics,36,4,40.65,3,3,2,8
4391-LNRXK,3,High Risk,50,6,94.95,3,4,5,12
8250-ZNGGW,3,High Risk,67,5,59.9,1,4,3,8
8562-GHPPI,2,New Passives,71,1,19.8,1,1,1,3
5893-PYOLZ,1,Champions,16,7,81.8,4,5,4,13
4986-MXSFP,2,New Passives,70,1,20.0,1,1,1,3
6131-FOYAS,3,High Risk,37,5,59.6,3,4,3,10
3027-YNWZU,0,Loyal Basics,8,2,25.0,5,2,1,8
5609-IMCGG,3,High Risk,57,5,84.35,2,4,4,10
4727-MCYZG,3,High Risk,71,3,55.55,1,2,2,5
9481-WHGWY,1,Champions,2,6,75.35,5,4,3,12
4328-VUFWD,3,High Risk,33,4,59.3,3,3,3,9
3301-LSLWQ,3,High Risk,43,5,66.1,3,4,3,10
7473-ZBDSN,2,New Passives,58,1,18.8,2,1,1,4
3166-PNEOF,1,Champions,11,8,86.45,5,5,4,14
5639-NTUPK,2,New Passives,59,3,52.1,2,2,2,6
8780-YRMTT,0,Loyal Basics,6,5,47.4,5,4,2,11
5140-FOMCQ,1,Champions,13,8,109.15,4,5,5,14
6242-SGYTS,1,Champions,10,6,94.95,5,4,5,14
8166-ORCHU,1,Champions,39,6,93.55,3,4,4,11
8414-OOEEL,1,Champions,6,7,79.5,5,5,4,14
8454-AATJP,1,Champions,0,9,115.05,5,5,5,15
4531-AUZNK,1,Champions,21,6,95.15,4,4,5,13
4191-XOVOM,1,Champions,9,7,105.4,5,5,5,15
2150-OEGBV,2,New Passives,45,1,20.1,3,1,1,5
1855-CFULU,2,New Passives,68,1,20.05,1,1,1,3
4878-BUNFV,0,Loyal Basics,30,1,20.7,4,1,1,6
1872-EBWSC,2,New Passives,43,1,20.35,3,1,1,5
7026-YMSBE,2,New Passives,42,1,19.7,3,1,1,5
6997-UVGOX,1,Champions,1,8,85.45,5,5,4,14
9674-EHPPG,0,Loyal Basics,26,4,40.4,4,3,2,9
5440-VHLUL,1,Champions,3,7,105.2,5,5,5,15
5781-BKHOP,1,Champions,0,7,100.65,5,5,5,15
5213-TWWJU,3,High Risk,44,5,91.0,3,4,4,11
8628-MFKAX,1,Champions,0,9,116.75,5,5,5,15
7629-WIXZF,3,High Risk,65,4,59.1,2,3,3,8
5445-GLVOT,2,New Passives,50,3,49.8,3,2,2,7
3976-HXHCE,0,Loyal Basics,0,1,19.3,5,1,1,7
2466-NEJOJ,2,New Passives,64,1,19.65,2,1,1,4
0254-KCJGT,1,Champions,20,8,81.4,4,5,4,13
5472-CVMDX,0,Loyal Basics,4,4,38.9,5,3,2,10
6461-SZMCV,1,Champions,1,9,87.95,5,5,4,14
8150-QUDFX,2,New Passives,70,1,19.85,1,1,1,3
9508-ILZDG,1,Champions,38,6,96.35,3,4,5,12
2346-DJQTB,0,Loyal Basics,37,1,24.15,3,1,1,5
1697-LYYYX,0,Loyal Basics,11,1,19.1,5,1,1,7
1942-OQFRW,2,New Passives,71,2,44.0,1,2,2,5
9640-ZSLDC,0,Loyal Basics,19,4,60.6,4,3,3,10
4231-LZUYM,0,Loyal Basics,0,2,25.65,5,2,2,9
6128-AQBMT,3,High Risk,31,5,53.95,4,4,2,10
3594-BDSOA,2,New Passives,48,1,20.4,3,1,1,5
5133-VRSAB,2,New Passives,64,2,29.35,2,2,2,6
5996-DAOQL,2,New Passives,71,1,20.45,1,1,1,3
6838-YAUVY,1,Champions,18,6,95.1,4,4,5,13
0484-JPBRU,0,Loyal Basics,31,2,25.25,4,2,2,8
7883-ROJOC,2,New Passives,53,2,44.9,2,2,2,6
0244-LGNFY,1,Champions,0,9,92.65,5,5,4,14
7274-CGTOD,0,Loyal Basics,10,5,43.7,5,4,2,11
4295-YURET,1,Champions,16,6,72.6,4,4,3,11
4635-EJYPD,2,New Passives,40,1,18.95,3,1,1,5
1866-ZSLJM,2,New Passives,51,1,20.5,3,1,1,5
4636-TVXVG,0,Loyal Basics,10,1,19.95,5,1,1,7
4236-UJPWO,2,New Passives,70,1,24.5,1,1,1,3
9392-XBGTD,2,New Passives,45,1,20.6,3,1,1,5
6402-SSEJG,3,High Risk,47,6,61.05,3,4,3,10
1169-SAOCL,1,Champions,23,7,106.65,4,5,5,14
1110-KYLGQ,1,Champions,9,8,108.25,5,5,5,15
9929-PLVPA,2,New Passives,68,1,20.4,1,1,1,3
3518-PZXZQ,3,High Risk,71,3,55.3,1,2,2,5
2371-JUNGC,2,New Passives,61,1,20.25,2,1,1,4
7693-QPEFS,0,Loyal Basics,20,3,72.95,4,2,3,9
0924-BJCRC,1,Champions,12,5,89.45,5,4,4,13
5074-FBGHB,1,Champions,8,7,104.65,5,5,5,15
2351-BKRZW,1,Champions,29,6,75.2,4,4,3,11
4455-BFSPD,1,Champions,11,6,101.15,5,4,5,14
3948-KXDUF,1,Champions,6,7,68.75,5,5,3,13
2323-ARSVR,1,Champions,5,8,111.05,5,5,5,15
0815-MFZGM,1,Champions,30,6,99.0,4,4,5,13
5480-XTFFL,2,New Passives,41,1,21.0,3,1,1,5
8295-FHIVV,2,New Passives,65,1,19.4,2,1,1,4
1179-INLAT,2,New Passives,69,1,19.45,1,1,1,3
7909-FIOIY,2,New Passives,53,1,24.85,2,1,1,4
6351-SCJKT,2,New Passives,69,4,41.35,1,3,2,6
5468-BPMMO,0,Loyal Basics,26,1,19.6,4,1,1,6
0197-PNKNK,1,Champions,3,5,84.45,5,4,4,13
2439-QKJUL,2,New Passives,67,1,20.25,1,1,1,3
1194-SPVSP,2,New Passives,71,1,19.65,1,1,1,3
9534-NSXEM,2,New Passives,46,1,20.65,3,1,1,5
8929-KSWIH,3,High Risk,47,6,99.3,3,4,5,12
2250-IVBWA,1,Champions,8,4,81.05,5,3,4,12
1810-MVMAI,1,Champions,42,7,67.6,3,5,3,11
9506-UXUSK,3,High Risk,59,2,70.15,2,2,3,7
1229-RCALF,1,Champions,8,9,115.0,5,5,5,15
3572-UOLYZ,1,Champions,26,5,84.8,4,4,4,12
1429-UYJSV,2,New Passives,60,1,19.7,2,1,1,4
6366-XIVKZ,3,High Risk,59,5,63.15,2,4,3,9
3470-OBUET,1,Champions,5,7,74.0,5,5,3,13
2770-NSVDG,2,New Passives,48,2,29.1,3,2,2,7
9375-MHRRS,2,New Passives,66,3,50.05,2,2,2,6
4860-YZGZM,2,New Passives,62,1,20.0,2,1,1,4
6599-GZWCM,3,High Risk,59,3,74.65,2,2,3,7
5533-NHFRF,2,New Passives,65,4,44.4,2,3,2,7
7037-MTYVW,1,Champions,34,8,85.4,3,5,4,12
4760-THGOT,1,Champions,29,6,94.1,4,4,4,12
4016-BJKTZ,1,Champions,47,8,108.9,3,5,5,13
6584-VQMYT,3,High Risk,45,4,56.2,3,3,2,8
9838-BFCQT,0,Loyal Basics,0,2,26.1,5,2,2,9
2790-XUYMV,1,Champions,1,5,85.45,5,4,4,13
0581-MDMPW,3,High Risk,48,5,88.95,3,4,4,11
1023-BQXZE,1,Champions,15,6,74.35,4,4,3,11
9163-GHAYE,2,New Passives,57,3,48.85,2,2,2,6
3904-UKFRE,3,High Risk,68,4,80.1,1,3,4,8
5353-WILCI,3,High Risk,44,4,56.05,3,3,2,8
0058-EVZWM,1,Champions,17,5,89.8,4,4,4,12
7009-PCARS,0,Loyal Basics,17,1,19.1,4,1,1,6
0519-DRGTI,2,New Passives,52,1,20.35,3,1,1,5
1017-FBQMM,1,Champions,10,7,106.05,5,5,5,15
1985-MBRYP,0,Loyal Basics,29,1,19.65,4,1,1,6
9372-TXXPS,1,Champions,12,5,59.85,5,4,3,12
3259-QMXUN,1,Champions,14,8,86.1,4,5,4,13
1015-JPFYW,2,New Passives,65,1,19.45,2,1,1,4
6645-MXQJT,3,High Risk,70,5,97.1,1,4,5,10
4360-QRAVE,0,Loyal Basics,35,3,36.65,3,2,2,7
8433-WPJTV,1,Champions,7,7,103.9,5,5,5,15
5804-JMYIO,0,Loyal Basics,33,1,19.75,3,1,1,5
6484-LATFU,0,Loyal Basics,4,2,24.55,5,2,1,8
7599-NTMDP,0,Loyal Basics,10,5,48.7,5,4,2,11
0536-ACXIP,1,Champions,0,8,109.55,5,5,5,15
0936-NQLJU,0,Loyal Basics,31,1,20.65,4,1,1,6
1575-KRZZE,3,High Risk,68,4,55.2,1,3,2,6
3251-YMVWZ,0,Loyal Basics,19,2,24.05,4,2,1,7
4884-LEVMQ,0,Loyal Basics,33,1,20.45,3,1,1,5
8857-CUPFQ,0,Loyal Basics,9,1,19.25,5,1,1,7
7610-TVOPG,2,New Passives,57,2,26.35,2,2,2,6
3638-DIMPH,2,New Passives,59,2,43.8,2,2,2,6
1845-ZLLIG,2,New Passives,71,3,50.15,1,2,2,5
8559-WNQZS,2,New Passives,71,1,20.45,1,1,1,3
1699-UOTXU,1,Champions,12,5,61.4,5,4,3,12
0635-WKOLD,1,Champions,32,6,70.75,4,4,3,11
5993-JSUWV,1,Champions,6,5,61.15,5,4,3,12
4518-FZBSX,0,Loyal Basics,30,1,20.25,4,1,1,6
5387-ASZNZ,1,Champions,6,6,63.85,5,4,3,12
6988-CJEYV,1,Champions,23,6,98.7,4,4,5,13
3097-FQTVJ,0,Loyal Basics,31,1,20.0,4,1,1,6
5465-BUBFA,0,Loyal Basics,31,1,19.3,4,1,1,6
7299-GNVPL,3,High Risk,49,5,84.4,3,4,4,11
9743-DQKQW,2,New Passives,69,1,25.1,1,1,2,4
1215-VFYVK,3,High Risk,68,5,48.25,1,4,2,7
9371-BITHB,0,Loyal Basics,20,1,19.85,4,1,1,6
9093-FPDLG,3,High Risk,61,6,94.2,2,4,4,10
0541-FITGH,3,High Risk,70,4,62.15,1,3,3,7
6985-HAYWX,3,High Risk,46,4,79.3,3,3,4,10
7508-KBIMB,3,High Risk,48,4,56.25,3,3,2,8
6838-HVLXG,2,New Passives,60,1,20.3,2,1,1,4
2277-DJJDL,1,Champions,12,6,99.0,5,4,5,14
1897-OKVMW,1,Champions,8,9,90.6,5,5,4,14
5485-ITNPC,1,Champions,6,8,85.9,5,5,4,14
0233-FTHAV,1,Champions,12,4,79.2,5,3,4,12
4644-PIZRT,3,High Risk,55,6,70.35,2,4,3,9
8922-NPKBJ,0,Loyal Basics,30,1,19.35,4,1,1,6
2740-TVLFN,2,New Passives,71,3,50.15,1,2,2,5
7771-CFQRQ,1,Champions,25,5,63.8,4,4,3,11
9512-PHSMG,2,New Passives,62,1,20.55,2,1,1,4
6963-EZQEE,1,Champions,2,9,88.55,5,5,4,14
2452-KDRRH,1,Champions,5,6,101.4,5,4,5,14
4146-SVFUD,2,New Passives,71,2,44.6,1,2,2,5
1564-HJUVY,3,High Risk,68,5,63.75,1,4,3,8
3617-XLSGQ,1,Champions,6,8,109.25,5,5,5,15
7517-LDMPS,3,High Risk,60,4,84.6,2,3,4,9
7244-KXYZN,2,New Passives,48,1,20.45,3,1,1,5
5226-NOZFC,3,High Risk,46,4,85.75,3,3,4,10
1400-WIVLL,1,Champions,15,7,107.95,4,5,5,14
8148-NLEGT,0,Loyal Basics,30,2,22.95,4,2,1,7
8347-GDTMP,0,Loyal Basics,8,1,19.45,5,1,1,7
6746-WAUWT,2,New Passives,53,1,19.7,2,1,1,4
0428-IKYCP,3,High Risk,50,4,87.0,3,3,4,10
2187-PKZAY,3,High Risk,60,3,79.95,2,2,4,8
4003-OCTMP,3,High Risk,41,5,64.0,3,4,3,10
6652-YFFJO,3,High Risk,61,4,64.9,2,3,3,8
7225-IILWY,0,Loyal Basics,4,2,25.75,5,2,2,9
5248-RPYWW,1,Champions,0,9,90.15,5,5,4,14
7923-IYJWY,1,Champions,5,9,116.1,5,5,5,15
3170-GWYKC,1,Champions,12,7,104.95,5,5,5,15
9830-ECLEN,0,Loyal Basics,14,5,50.0,4,4,2,10
2668-TZSPS,2,New Passives,71,1,20.45,1,1,1,3
7446-SFAOA,0,Loyal Basics,35,1,19.85,3,1,1,5
9522-ZSINC,2,New Passives,59,1,19.95,2,1,1,4
8234-GSZYK,0,Loyal Basics,29,2,26.45,4,2,2,8
6505-OZNPG,3,High Risk,66,7,63.4,2,5,3,10
6164-HAQTX,1,Champions,1,6,53.95,5,4,2,11
7765-LWVVH,1,Champions,0,6,95.1,5,4,5,14
1658-TJVOA,3,High Risk,66,3,74.1,2,2,3,7
0953-LGOVU,2,New Passives,60,3,35.5,2,2,2,6
4692-NNQRU,3,High Risk,51,4,79.2,3,3,4,10
7742-MYPGI,2,New Passives,66,3,48.8,2,2,2,6
9619-GSATL,0,Loyal Basics,29,4,55.45,4,3,2,9
5622-UEJFI,0,Loyal Basics,37,2,25.4,3,2,2,7
0674-DGMAQ,1,Champions,40,6,93.5,3,4,4,11
6203-HBZPA,1,Champions,20,7,63.9,4,5,3,12
0484-FFVBJ,3,High Risk,40,4,64.85,3,3,3,9
0301-FIDRB,1,Champions,0,7,63.8,5,5,3,13
4139-JPIAM,0,Loyal Basics,21,4,44.45,4,3,2,9
2181-TIDSV,0,Loyal Basics,4,1,19.95,5,1,1,7
2761-XECQW,2,New Passives,64,4,43.35,2,3,2,7
1936-CZAKF,0,Loyal Basics,23,4,49.65,4,3,2,9
9453-PATOS,1,Champions,0,8,85.1,5,5,4,14
4402-FTBXC,1,Champions,18,5,89.8,4,4,4,12
2931-XIQBR,1,Champions,22,6,103.05,4,4,5,13
0106-UGRDO,1,Champions,3,9,116.0,5,5,5,15
5542-TBBWB,3,High Risk,71,2,69.9,1,2,3,6
1930-QPBVZ,1,Champions,4,6,95.1,5,4,5,14
2606-PKWJB,0,Loyal Basics,32,4,40.25,4,3,2,9
5322-ZSMZY,2,New Passives,41,2,25.75,3,2,2,7
8059-UDZFY,1,Champions,39,7,105.35,3,5,5,13
7740-BTPUX,1,Champions,17,8,113.6,4,5,5,14
5220-AGAAX,0,Loyal Basics,4,2,24.0,5,2,1,8
0208-BPQEJ,2,New Passives,60,1,19.4,2,1,1,4
9435-JMLSX,1,Champions,1,8,86.1,5,5,4,14
3352-ALMCK,1,Champions,32,7,102.65,4,5,5,14
5312-IRCFR,1,Champions,8,6,92.85,5,4,4,13
5294-IMHHT,1,Champions,19,6,97.75,4,4,5,13
6176-YJWAS,1,Champions,0,7,97.95,5,5,5,15
5310-NOOVA,0,Loyal Basics,26,1,19.95,4,1,1,6
4526-EXKKN,0,Loyal Basics,32,2,24.6,4,2,1,7
5311-IHLEI,3,High Risk,60,5,50.95,2,4,2,8
3987-KQDDU,3,High Risk,63,3,75.6,2,2,3,7
3404-JNXAX,1,Champions,21,4,80.75,4,3,4,11
5131-PONJI,1,Champions,23,5,90.4,4,4,4,12
3489-VSFRD,1,Champions,16,5,60.25,4,4,3,11
3345-JHUEO,2,New Passives,68,1,20.2,1,1,1,3
5815-HGGHV,3,High Risk,52,5,64.15,3,4,3,10
5260-UMPWX,2,New Passives,46,1,20.25,3,1,1,5
5649-RXQTV,1,Champions,21,6,99.0,4,4,5,13
2674-MIAHT,3,High Risk,68,4,80.3,1,3,4,8
2576-HXMPA,2,New Passives,71,1,19.55,1,1,1,3
7587-AOVVU,1,Champions,45,7,100.75,3,5,5,13
6898-MDLZW,3,High Risk,60,4,53.75,2,3,2,7
4707-YNOQA,0,Loyal Basics,38,2,25.6,3,2,2,7
9357-UJRUN,3,High Risk,48,5,58.35,3,4,2,9
8648-PFRMP,2,New Passives,58,3,46.35,2,2,2,6
7663-CUXZB,1,Champions,13,9,113.75,4,5,5,14
0258-NOKBL,3,High Risk,69,5,90.4,1,4,4,9
1163-VIPRI,1,Champions,7,8,109.3,5,5,5,15
9348-ROUAI,1,Champions,13,9,90.3,4,5,4,13
9443-JUBUO,1,Champions,0,7,65.25,5,5,3,13
