CustomerID,Tenure Months,Monthly Charges,Total Charges,Contract,Payment Method,Internet Service,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,City,State,tenure_group,revenue_band,service_count,customer_value,risk_segment,Segment,RFM_Score,R_Score,F_Score,M_Score,Churn Theme,Sentiment_Score,Sentiment_Label
7966-YOTQW,10,54.5,568.2,Month-to-month,Credit card (automatic),DSL,No,0,59,4163,,Nubieber,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
8853-TZDGH,72,111.6,8012.75,Two year,Bank transfer (automatic),Fiber optic,No,0,59,5425,,Palo Cedro,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
4324-BZCKL,10,55.55,551.3,Month-to-month,Mailed check,DSL,No,0,41,2530,,Paynes Creek,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
6924-TDGMT,11,20.55,184.95,One year,Mailed check,No,No,0,23,3971,,Platina,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
1536-YHDOE,17,62.1,1096.65,One year,Mailed check,DSL,No,0,33,3937,,Round Mountain,California,Mid,Medium,5,Standard,Low Risk,High Risk,9,2,4,3,Not Churned,0.0,N/A
8123-QBNAZ,36,104.5,3684.95,Month-to-month,Credit card (automatic),Fiber optic,No,0,49,4102,,Scott Bar,California,Mid,Premium,7,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
3629-ZNKXA,17,101.8,1752.45,Month-to-month,Electronic check,Fiber optic,No,0,53,3296,,Seiad Valley,California,Mid,Premium,6,Standard,Low Risk,High Risk,11,2,4,5,Not Churned,0.0,N/A
4827-LTQRJ,66,110.6,7210.85,One year,Credit card (automatic),Fiber optic,No,0,67,5418,,Shasta,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
7711-YIJWC,61,84.9,5264.5,One year,Bank transfer (automatic),DSL,No,0,72,4413,,Shingletown,California,Champion,High,8,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
5482-VXSXJ,22,93.2,2157.3,Month-to-month,Mailed check,Fiber optic,No,0,26,4093,,Tehama,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
7365-BVCJH,1,24.4,24.4,Month-to-month,Electronic check,DSL,No,0,66,3145,,Trinity Center,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
9620-ENEJV,6,70.55,433.95,Month-to-month,Credit card (automatic),Fiber optic,No,0,52,4059,,Vina,California,New,High,2,Standard,Low Risk,High Risk,7,2,2,3,Not Churned,0.0,N/A
2378-YIZKA,68,85.0,5607.75,Two year,Credit card (automatic),DSL,No,0,65,6221,,Weed,California,Champion,Premium,8,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
0689-DSXGL,52,85.8,4433.3,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,22,5494,,Yreka,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
6818-DJXAA,10,91.1,964.35,Month-to-month,Electronic check,Fiber optic,No,0,50,3857,,Alturas,California,New,Premium,5,Standard,Low Risk,High Risk,10,2,4,4,Not Churned,0.0,N/A
0464-WJTKO,72,20.1,1460.85,Two year,Bank transfer (automatic),No,No,0,30,4598,,Cedarville,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
8902-ZEOVF,47,20.05,951.55,One year,Mailed check,No,No,0,64,5183,,Chilcoot,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
6778-EICRF,24,74.8,1821.2,One year,Mailed check,DSL,No,0,52,5535,,Clio,California,Mid,High,6,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
2662-NNTDK,65,24.8,1600.95,One year,Credit card (automatic),No,No,0,76,5826,,Coleville,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,8,5,2,1,Not Churned,0.0,N/A
4132-KALRO,4,100.85,399.25,Month-to-month,Mailed check,Fiber optic,No,0,21,5354,,Davis Creek,California,New,Premium,6,Standard,Low Risk,High Risk,10,1,4,5,Not Churned,0.0,N/A
2874-YXVVA,34,105.1,3634.8,Month-to-month,Electronic check,Fiber optic,No,0,68,3941,,Herlong,California,Mid,Premium,7,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
1245-HARPS,14,20.4,292.4,Two year,Mailed check,No,No,0,73,4556,,Janesville,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
4323-ELYYB,13,20.0,218.55,One year,Mailed check,No,No,0,27,5651,,Likely,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
4293-ETKAP,65,79.4,5071.9,Two year,Bank transfer (automatic),DSL,No,0,65,4023,,Litchfield,California,Champion,High,7,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
6064-PUPMC,23,57.2,1423.35,One year,Credit card (automatic),DSL,No,0,69,4021,,Loyalton,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
6504-VBLFL,55,58.6,3068.6,Two year,Electronic check,DSL,No,0,49,6231,,Madeline,California,Loyal,Medium,5,Standard,Low Risk,Champions,10,4,4,2,Not Churned,0.0,N/A
6322-PJJDJ,49,94.8,4690.65,Two year,Electronic check,Fiber optic,No,0,29,4252,,Markleeville,California,Loyal,Premium,5,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
0330-BGYZE,60,102.5,6157.6,One year,Bank transfer (automatic),Fiber optic,No,0,54,4968,,Milford,California,Loyal,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
1085-LDWAM,69,20.35,1442.65,One year,Credit card (automatic),No,No,0,26,5188,,Portola,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
7586-ZATGZ,40,84.9,3369.05,Month-to-month,Electronic check,Fiber optic,No,0,37,2904,,Ravendale,California,Loyal,High,4,Standard,Low Risk,High Risk,11,4,3,4,Not Churned,0.0,N/A
7197-VOJMM,67,69.2,4671.65,Two year,Credit card (automatic),DSL,No,0,43,4323,,Calpine,California,Champion,High,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
1843-TLSGD,13,20.85,272.35,Two year,Mailed check,No,No,0,58,3163,,Standish,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
9626-VFRGG,41,88.5,3645.05,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,27,5984,,Susanville,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
7075-BNDVQ,4,35.0,135.75,Month-to-month,Mailed check,DSL,No,0,70,3523,,Termo,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
9143-CANJF,24,55.15,1319.85,Month-to-month,Electronic check,DSL,No,0,80,2200,,Topaz,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
7284-BUYEC,5,50.95,229.4,Month-to-month,Credit card (automatic),DSL,No,0,69,3573,,Tulelake,California,New,Medium,4,Standard,Low Risk,High Risk,6,1,3,2,Not Churned,0.0,N/A
2041-JIJCI,5,64.0,370.25,Month-to-month,Electronic check,DSL,No,0,75,4421,,Wendel,California,New,Medium,5,Standard,Low Risk,High Risk,8,1,4,3,Not Churned,0.0,N/A
4900-MSOMT,72,80.2,5714.2,Two year,Bank transfer (automatic),DSL,No,0,24,6087,,Carnelian Bay,California,Champion,High,8,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
2229-VWQJH,24,49.3,1233.25,Month-to-month,Credit card (automatic),DSL,No,0,66,5394,,Homewood,California,Mid,Medium,3,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
9194-GFVOI,42,84.35,3571.6,Two year,Credit card (automatic),DSL,No,0,59,3363,,Tahoma,California,Loyal,High,8,Standard,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
1336-EZFZY,4,20.05,83.3,Month-to-month,Mailed check,No,No,0,30,4596,,Kings Beach,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
4282-MSACW,68,117.2,8035.95,One year,Credit card (automatic),Fiber optic,No,0,55,4629,,Tahoe City,California,Champion,Premium,9,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
1403-LKLIK,33,20.1,579.4,One year,Mailed check,No,No,0,62,3342,,Olympic Valley,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
0136-IFMYD,69,109.95,7634.25,Two year,Electronic check,Fiber optic,No,0,63,4297,,Los Angeles,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
5144-TVGLP,38,94.75,3653,Month-to-month,Electronic check,Fiber optic,No,0,71,3654,,Los Angeles,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,3,4,5,Not Churned,0.0,N/A
9643-AVVWI,3,80.0,241.3,Month-to-month,Electronic check,Fiber optic,No,0,76,4264,,Los Angeles,California,New,High,4,Standard,Low Risk,High Risk,8,1,3,4,Not Churned,0.0,N/A
0253-ZTEOB,48,79.65,3870.3,Two year,Electronic check,DSL,No,0,50,3246,,Los Angeles,California,Loyal,High,7,Standard,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
2706-QZIHY,15,25.2,387.9,Two year,Mailed check,No,No,0,25,4411,,Los Angeles,California,Mid,Low,2,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
6061-PQHMK,25,19.9,527.5,One year,Credit card (automatic),No,No,0,56,3048,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
6137-MFAJN,48,44.8,2104.55,Month-to-month,Electronic check,DSL,No,0,26,2469,,Los Angeles,California,Loyal,Medium,4,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
9122-UMROB,1,20.3,20.3,Month-to-month,Mailed check,No,No,0,80,4270,,Los Angeles,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
4232-JGKIY,1,19.2,19.2,Month-to-month,Electronic check,No,No,0,27,2716,,Los Angeles,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
2402-TAIRZ,37,80.05,3019.1,One year,Electronic check,Fiber optic,No,0,55,3364,,Los Angeles,California,Loyal,High,4,Standard,Low Risk,High Risk,10,3,3,4,Not Churned,0.0,N/A
9659-ZTWSM,66,107.35,7051.95,One year,Bank transfer (automatic),Fiber optic,No,0,53,4138,,Los Angeles,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
9139-TWBAS,26,47.85,1190.5,One year,Bank transfer (automatic),DSL,No,0,79,4362,,Los Angeles,California,Mid,Medium,5,Standard,Low Risk,High Risk,9,3,4,2,Not Churned,0.0,N/A
6685-GBWJZ,63,70.8,4448.8,One year,Credit card (automatic),DSL,No,0,44,5114,,Los Angeles,California,Champion,High,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
2195-VVRJF,18,59.1,1011.05,Month-to-month,Credit card (automatic),DSL,No,0,30,2422,,Los Angeles,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,2,3,3,Not Churned,0.0,N/A
3913-RDSJZ,64,25.55,1714.95,Two year,Mailed check,No,No,0,22,4312,,Los Angeles,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
4203-QGNZA,28,20.25,535.35,Month-to-month,Mailed check,No,No,0,54,4476,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
5043-TRZWM,1,75.55,75.55,Month-to-month,Electronic check,Fiber optic,No,0,34,3503,,Los Angeles,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
9494-BDNNC,66,95.3,6273.4,One year,Electronic check,Fiber optic,No,0,49,5706,,Los Angeles,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Not Churned,0.0,N/A
1640-PLFMP,1,70.25,70.25,Month-to-month,Electronic check,Fiber optic,No,0,58,4063,,Los Angeles,California,New,High,2,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
5366-OBVMR,18,50.3,908.75,Month-to-month,Mailed check,DSL,No,0,67,3740,,Los Angeles,California,Mid,Medium,3,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
7644-OMVMY,0,19.85, ,Two year,Mailed check,No,No,0,53,2019,,Los Angeles,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
4573-JKNAE,12,19.35,212.3,Two year,Bank transfer (automatic),No,No,0,74,2558,,Los Angeles,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
9817-APLHW,12,25.0,316.2,Month-to-month,Electronic check,No,No,0,53,4408,,Los Angeles,California,New,Low,2,Standard,Low Risk,New Passives,5,2,2,1,Not Churned,0.0,N/A
8380-MQINP,55,20.3,1079.05,Two year,Mailed check,No,No,0,36,5153,,Los Angeles,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
0840-DFEZH,7,75.35,564.65,Month-to-month,Electronic check,Fiber optic,No,0,37,4989,,Los Angeles,California,New,High,3,Standard,Low Risk,High Risk,7,2,2,3,Not Churned,0.0,N/A
8690-ZVLCL,68,88.0,6161.9,Two year,Credit card (automatic),DSL,No,0,44,5436,,Los Angeles,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
1125-SNVCK,49,43.8,2106.05,Month-to-month,Mailed check,DSL,No,0,68,5651,,Los Angeles,California,Loyal,Medium,2,Standard,Low Risk,Loyal Basics,8,4,2,2,Not Churned,0.0,N/A
0384-LPITE,40,62.05,2511.55,One year,Credit card (automatic),DSL,No,0,34,2290,,Los Angeles,California,Loyal,Medium,6,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
4616-EWBNJ,16,20.1,318.6,One year,Bank transfer (automatic),No,No,0,22,4545,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
1335-HQMKX,72,101.35,7323.15,One year,Electronic check,Fiber optic,No,0,25,4497,,Los Angeles,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
2545-EBUPK,2,84.05,186.05,Month-to-month,Electronic check,Fiber optic,No,0,72,5039,,Los Angeles,California,New,High,4,Standard,Low Risk,High Risk,8,1,3,4,Not Churned,0.0,N/A
6923-AQONU,23,20.9,454,Two year,Mailed check,No,No,0,46,4076,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
2172-EJXVF,71,105.9,7521.95,One year,Electronic check,Fiber optic,No,0,60,5479,,Los Angeles,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
4536-PLEQY,12,85.05,999.8,Month-to-month,Credit card (automatic),Fiber optic,No,0,80,2540,,Los Angeles,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
7029-IJEJK,54,44.1,2369.7,One year,Bank transfer (automatic),DSL,No,0,32,6205,,Los Angeles,California,Loyal,Medium,4,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
8871-JLMHM,68,90.2,6297.65,Two year,Credit card (automatic),Fiber optic,No,0,55,4095,,Los Angeles,California,Champion,Premium,6,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
5447-VYTKW,27,53.45,1461.45,Month-to-month,Mailed check,DSL,No,0,75,2191,,Los Angeles,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
3623-FQBOX,21,19.95,416.4,Month-to-month,Mailed check,No,No,0,36,3632,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
8659-HDIYE,64,74.65,4869.35,Month-to-month,Credit card (automatic),DSL,No,0,58,5113,,Los Angeles,California,Champion,High,7,Standard,Low Risk,Champions,13,5,5,3,Not Churned,0.0,N/A
3474-BAFSJ,57,57.5,3265.95,Two year,Bank transfer (automatic),DSL,No,0,75,4133,,West Hollywood,California,Loyal,Medium,6,Standard,Low Risk,Champions,10,4,4,2,Not Churned,0.0,N/A
3865-ZFZIB,19,19.65,358.15,Two year,Mailed check,No,No,0,21,5596,,Los Angeles,California,Mid,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
1855-AGAWH,31,93.8,2939.8,One year,Electronic check,Fiber optic,No,0,46,2510,,Bell,California,Mid,Premium,5,High Value,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
7109-CQYUZ,52,89.25,4652.4,Two year,Mailed check,DSL,No,0,31,4624,,Beverly Hills,California,Loyal,Premium,9,High Value,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
1370-GGAWX,46,94.15,4408.45,One year,Electronic check,Fiber optic,No,0,70,3924,,Beverly Hills,California,Loyal,Premium,6,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
4680-KUTAJ,11,55.6,580.8,Month-to-month,Electronic check,DSL,No,0,80,5014,,Beverly Hills,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
5307-UVGNB,53,48.7,2495.2,Month-to-month,Bank transfer (automatic),DSL,No,0,54,4116,,Compton,California,Loyal,Medium,5,Standard,Low Risk,Loyal Basics,10,4,4,2,Not Churned,0.0,N/A
2883-ILGWO,57,104.9,5913.95,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,75,5838,,Compton,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
3642-BYHDO,71,19.9,1389.35,Two year,Bank transfer (automatic),No,No,0,31,5789,,Downey,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
9629-NHXFW,1,19.4,19.4,Month-to-month,Mailed check,No,No,0,72,3160,,Downey,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
2696-RZVZW,68,25.05,1629.2,Two year,Credit card (automatic),No,No,0,24,4187,,Downey,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,8,5,2,1,Not Churned,0.0,N/A
5766-FTRTS,72,84.45,6033.1,Two year,Mailed check,DSL,No,0,50,6297,,El Segundo,California,Champion,High,8,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
0396-HUJBP,2,19.3,44.4,Month-to-month,Mailed check,No,No,0,43,3009,,Gardena,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
8879-ZKJOF,41,79.85,3320.75,One year,Bank transfer (automatic),DSL,No,0,48,5556,,Gardena,California,Loyal,High,7,Standard,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
6285-FTQBF,72,25.55,1867.7,Two year,Credit card (automatic),No,No,0,40,6425,,Hawthorne,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
1474-JUWSM,58,68.4,3972.25,One year,Electronic check,DSL,No,0,62,5269,,Lynwood,California,Loyal,High,6,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
3530-CRZSB,7,20.65,155.9,Month-to-month,Mailed check,No,No,0,38,2100,,Malibu,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
8498-XXGWA,65,55.15,3673.15,Month-to-month,Mailed check,DSL,No,0,34,6205,,Malibu,California,Champion,Medium,4,Standard,Low Risk,Loyal Basics,10,5,3,2,Not Churned,0.0,N/A
9617-INGJY,1,70.6,70.6,Month-to-month,Mailed check,Fiber optic,No,0,61,3530,,Manhattan Beach,California,New,High,2,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
0621-TSSMU,56,19.95,1126.75,One year,Credit card (automatic),No,No,0,65,4838,,Maywood,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
7234-KMNRQ,4,19.0,73.45,Month-to-month,Mailed check,No,No,0,28,4345,,Pacific Palisades,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
7636-PEPNS,58,44.1,2413.05,One year,Mailed check,DSL,No,0,44,5040,,Palos Verdes Peninsula,California,Loyal,Medium,2,Standard,Low Risk,Loyal Basics,8,4,2,2,Not Churned,0.0,N/A
4683-WYDOU,62,107.6,6912.7,Two year,Bank transfer (automatic),Fiber optic,No,0,40,4697,,Rancho Palos Verdes,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
9052-DHNKM,26,61.55,1581.95,One year,Electronic check,DSL,No,0,30,5156,,Redondo Beach,California,Mid,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
6794-HKIAJ,62,90.7,5586.45,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,67,5496,,Redondo Beach,California,Champion,Premium,6,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
5578-NKCXI,58,99.25,5846.65,One year,Credit card (automatic),Fiber optic,No,0,22,4098,,South Gate,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
1642-HMARX,68,91.7,6424.7,Two year,Electronic check,DSL,No,0,77,4113,,Topanga,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
3096-WPXBT,61,100.7,6018.65,One year,Credit card (automatic),Fiber optic,No,0,57,4804,,Venice,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
8434-PNQZX,42,78.45,3373.4,Two year,Credit card (automatic),DSL,No,0,30,3192,,Marina Del Rey,California,Loyal,High,7,Standard,Low Risk,Champions,12,4,5,3,Not Churned,0.0,N/A
5950-AAAGJ,18,84.3,1537.9,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,72,4612,,Playa Del Rey,California,Mid,High,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
4299-OPXEJ,56,19.55,1080.55,Two year,Bank transfer (automatic),No,No,0,56,5764,,Inglewood,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
9618-LFJRU,4,20.45,82.85,Month-to-month,Credit card (automatic),No,No,0,40,4344,,Inglewood,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
6693-DJWTY,35,55.6,2016.45,One year,Credit card (automatic),DSL,No,0,80,5964,,Inglewood,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
0744-GKNGE,64,86.8,5327.25,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,70,4915,,Inglewood,California,Champion,Premium,5,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
6447-EGDIV,31,20.95,683.25,One year,Mailed check,No,No,0,69,5772,,Santa Monica,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
1167-OYZJF,67,20.05,1263.05,Two year,Bank transfer (automatic),No,No,0,76,4934,,Santa Monica,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
4806-DXQCE,70,113.65,7714.65,Two year,Electronic check,Fiber optic,No,0,46,6146,,Santa Monica,California,Champion,Premium,9,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
4854-SSLTN,2,59.5,130.5,Two year,Mailed check,DSL,No,0,61,5613,,Torrance,California,New,Medium,5,Standard,Low Risk,High Risk,8,1,4,3,Not Churned,0.0,N/A
5294-DMSFH,29,87.8,2621.75,Month-to-month,Credit card (automatic),Fiber optic,No,0,25,4780,,Torrance,California,Mid,Premium,4,High Value,Low Risk,High Risk,10,3,3,4,Not Churned,0.0,N/A
4837-PZTIC,47,41.9,1875.25,Two year,Mailed check,DSL,No,0,45,2540,,Torrance,California,Loyal,Medium,4,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
0603-OLQDC,12,69.85,837.5,Month-to-month,Mailed check,DSL,No,0,36,5796,,Whittier,California,New,High,5,Standard,Low Risk,High Risk,9,2,4,3,Not Churned,0.0,N/A
3272-VUHPV,8,56.3,401.5,Month-to-month,Bank transfer (automatic),DSL,No,0,21,3135,,Whittier,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
4176-FXYBO,54,109.55,6118.95,Month-to-month,Electronic check,Fiber optic,No,0,42,6130,,Whittier,California,Loyal,Premium,8,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
1063-DHQJF,69,92.15,6480.9,Two year,Mailed check,Fiber optic,No,0,30,5817,,Whittier,California,Champion,Premium,5,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
8663-UPDGF,26,69.5,1800.05,Month-to-month,Bank transfer (automatic),DSL,No,0,55,3866,,Whittier,California,Mid,High,6,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
